Frequency (Hz)	Level (dB)
629.882812	-40.581131
630.859375	-41.918640
631.835938	-41.800602
632.812500	-42.064922
633.789062	-43.188145
634.765625	-42.551460
635.742188	-42.221371
636.718750	-42.595409
637.695312	-41.908768
638.671875	-40.025688
639.648438	-40.001865
640.625000	-41.552326
641.601562	-40.600445
642.578125	-40.312607
643.554688	-40.142323
644.531250	-41.451855
645.507812	-41.355251
646.484375	-41.843544
647.460938	-41.779629
648.437500	-41.050243
649.414062	-40.637314
650.390625	-42.667076
651.367188	-42.175888
652.343750	-39.905304
653.320312	-40.624428
654.296875	-41.055939
655.273438	-41.502193
656.250000	-41.240650
657.226562	-41.355305
658.203125	-40.792976
659.179688	-40.558369
660.156250	-41.314774
661.132812	-40.731209
662.109375	-41.165787
663.085938	-41.949417
664.062500	-41.420914
665.039062	-41.451859
666.015625	-40.877331
666.992188	-40.487072
667.968750	-40.250774
668.945312	-39.596085
669.921875	-40.384304
670.898438	-40.265629
671.875000	-39.745251
672.851562	-40.566616
673.828125	-40.695393
674.804688	-41.766323
675.781250	-42.032669
676.757812	-41.172276
677.734375	-41.457657
678.710938	-40.328083
679.687500	-40.555031
680.664062	-41.903057
681.640625	-41.056355
682.617188	-40.569546
683.593750	-41.241066
684.570312	-41.161865
685.546875	-40.363457
686.523438	-40.191563
687.500000	-40.499451
688.476562	-41.425533
689.453125	-40.623550
690.429688	-39.781139
691.406250	-40.908825
692.382812	-40.703949
693.359375	-41.239597
694.335938	-42.541893
695.312500	-41.571365
696.289062	-41.222137
697.265625	-40.644947
698.242188	-41.396320
699.218750	-40.552975
700.195312	-41.147110
701.171875	-41.056812
702.148438	-40.587341
703.125000	-41.050144
704.101562	-41.940388
705.078125	-41.487263
706.054688	-41.681229
707.031250	-42.009109
708.007812	-41.140179
708.984375	-41.012058
709.960938	-39.898937
710.937500	-39.036152
711.914062	-40.260471
712.890625	-41.537560
713.867188	-41.828106
714.843750	-42.810455
715.820312	-40.888222
716.796875	-41.212551
717.773438	-41.652065
718.750000	-41.006397
719.726562	-40.603378
720.703125	-41.544533
721.679688	-42.476738
722.656250	-41.697506
723.632812	-41.236153
724.609375	-40.687702
725.585938	-40.443230
726.562500	-40.253723
727.539062	-40.870861
728.515625	-41.741844
729.492188	-40.368530
730.468750	-39.878746
731.445312	-40.448914
732.421875	-41.104805
733.398438	-40.737507
734.375000	-40.249237
735.351562	-41.454300
736.328125	-41.357750
737.304688	-41.084133
738.281250	-40.597546
739.257812	-41.122772
740.234375	-41.505108
741.210938	-40.676342
742.187500	-41.331463
743.164062	-41.085285
744.140625	-39.936077
745.117188	-40.960545
746.093750	-42.325329
747.070312	-41.381859
748.046875	-41.282703
749.023438	-42.550030
750.000000	-42.542446
750.976562	-42.534645
751.953125	-41.654530
752.929688	-41.739647
753.906250	-41.480907
754.882812	-41.154366
755.859375	-41.596619
756.835938	-40.248703
757.812500	-40.949978
758.789062	-42.026093
759.765625	-40.623127
760.742188	-40.444649
761.718750	-40.684895
762.695312	-41.165997
763.671875	-40.384151
764.648438	-40.213467
765.625000	-40.480259
766.601562	-41.164188
767.578125	-41.114140
768.554688	-40.856560
769.531250	-39.418083
770.507812	-39.495892
771.484375	-40.215115
772.460938	-40.583244
773.437500	-40.277657
774.414062	-40.918407
775.390625	-40.986916
776.367188	-40.593697
777.343750	-39.674809
778.320312	-42.053810
779.296875	-41.107975
780.273438	-41.078541
781.250000	-43.092747
782.226562	-42.401707
