Frequency (Hz)	Level (dB)
382.812500	-75.612534
383.789062	-74.517647
384.765625	-73.325317
385.742188	-74.670654
386.718750	-74.507309
387.695312	-74.371521
388.671875	-75.210114
389.648438	-74.125046
390.625000	-74.372307
391.601562	-74.097473
392.578125	-73.303543
393.554688	-74.200180
394.531250	-74.600143
395.507812	-74.767639
396.484375	-74.276955
397.460938	-73.866020
398.437500	-74.843834
399.414062	-74.284973
400.390625	-73.833199
401.367188	-74.175072
402.343750	-74.344009
403.320312	-75.647911
404.296875	-75.278130
405.273438	-74.508797
406.250000	-73.505722
407.226562	-74.485237
408.203125	-74.969292
409.179688	-74.803795
410.156250	-74.707985
411.132812	-74.902542
412.109375	-74.291733
413.085938	-73.442032
414.062500	-72.786781
415.039062	-74.228668
416.015625	-75.833191
416.992188	-75.008598
417.968750	-74.430847
418.945312	-75.281891
419.921875	-75.347099
420.898438	-75.067368
421.875000	-73.898514
422.851562	-74.085182
423.828125	-74.058784
424.804688	-73.272285
425.781250	-73.724014
426.757812	-74.615875
427.734375	-74.019302
428.710938	-75.135223
429.687500	-75.172302
430.664062	-74.140648
431.640625	-73.497231
432.617188	-73.542160
433.593750	-74.737206
434.570312	-75.083000
435.546875	-74.706482
436.523438	-73.834244
437.500000	-74.198914
438.476562	-74.541481
439.453125	-74.236992
440.429688	-74.621658
441.406250	-75.002335
442.382812	-73.745430
443.359375	-74.036011
444.335938	-74.382561
445.312500	-74.669662
446.289062	-74.114861
447.265625	-74.943993
448.242188	-75.482307
449.218750	-75.488876
450.195312	-75.371948
451.171875	-75.618340
452.148438	-75.022903
453.125000	-73.884193
454.101562	-74.762039
455.078125	-75.119499
456.054688	-73.116364
457.031250	-73.325127
458.007812	-74.070740
458.984375	-74.467949
459.960938	-74.016052
460.937500	-73.830200
461.914062	-73.508713
462.890625	-73.335197
463.867188	-73.710426
464.843750	-73.644989
465.820312	-73.607811
466.796875	-72.959915
467.773438	-74.651634
468.750000	-72.883957
469.726562	-72.840561
470.703125	-73.551102
471.679688	-74.086342
472.656250	-74.861290
473.632812	-73.377167
474.609375	-72.878166
475.585938	-73.236610
476.562500	-73.243446
477.539062	-74.840485
478.515625	-74.031822
479.492188	-72.979263
480.468750	-72.762360
481.445312	-73.403122
482.421875	-73.666382
483.398438	-73.234741
484.375000	-73.875397
485.351562	-73.551529
486.328125	-73.250427
487.304688	-73.434265
488.281250	-72.639198
489.257812	-73.093666
490.234375	-71.726936
491.210938	-72.074692
492.187500	-72.745972
493.164062	-72.177673
494.140625	-71.175743
495.117188	-71.195770
496.093750	-71.034569
497.070312	-71.069206
498.046875	-71.751869
499.023438	-71.710594
500.000000	-72.430077
500.976562	-71.370575
501.953125	-71.319046
502.929688	-70.154808
503.906250	-69.907288
504.882812	-71.956314
505.859375	-70.971191
506.835938	-69.012543
507.812500	-70.752762
508.789062	-71.158424
509.765625	-71.411591
510.742188	-70.779556
511.718750	-70.604820
512.695312	-71.278778
513.671875	-71.555092
514.648438	-70.457870
515.625000	-70.274139
516.601562	-71.620049
517.578125	-69.511520
518.554688	-68.489578
519.531250	-69.279053
520.507812	-68.786461
521.484375	-67.898193
522.460938	-69.279648
523.437500	-69.167290
524.414062	-68.505119
525.390625	-67.316772
526.367188	-67.854752
527.343750	-68.202728
528.320312	-68.072624
529.296875	-67.062935
530.273438	-67.440666
531.250000	-67.153053
532.226562	-67.476318
533.203125	-67.386780
534.179688	-67.324997
535.156250	-65.801590
536.132812	-66.511513
537.109375	-65.880821
538.085938	-65.286888
539.062500	-66.257462
540.039062	-65.561577
541.015625	-64.825111
541.992188	-64.976326
542.968750	-65.602776
543.945312	-65.900017
544.921875	-65.330772
545.898438	-64.844139
546.875000	-63.804672
547.851562	-64.639961
548.828125	-63.807018
549.804688	-63.618919
550.781250	-64.588219
551.757812	-63.599049
552.734375	-61.848572
553.710938	-61.359455
554.687500	-61.979767
555.664062	-62.750435
556.640625	-61.369637
557.617188	-60.923138
558.593750	-62.191719
559.570312	-60.902962
560.546875	-61.069763
561.523438	-60.074306
562.500000	-59.311657
563.476562	-58.823063
564.453125	-59.417072
565.429688	-60.114174
566.406250	-60.672424
567.382812	-61.214760
568.359375	-60.896416
569.335938	-59.647457
570.312500	-58.606831
571.289062	-57.887314
572.265625	-57.293270
573.242188	-57.923786
574.218750	-58.869225
575.195312	-58.050869
576.171875	-58.932098
577.148438	-60.210960
578.125000	-58.722672
579.101562	-59.466862
580.078125	-60.276402
581.054688	-59.089169
582.031250	-58.255611
583.007812	-59.163155
583.984375	-61.346554
584.960938	-62.257034
585.937500	-61.919594
586.914062	-63.206787
587.890625	-62.987595
588.867188	-62.817322
589.843750	-61.971127
590.820312	-62.001198
591.796875	-62.278820
592.773438	-62.477993
593.750000	-63.472721
594.726562	-62.588909
595.703125	-62.469200
596.679688	-63.333218
597.656250	-63.704334
598.632812	-63.528229
599.609375	-66.962379
600.585938	-64.863968
601.562500	-64.045654
602.539062	-65.355385
603.515625	-64.819450
604.492188	-65.053581
605.468750	-66.305473
606.445312	-66.916504
607.421875	-65.532959
608.398438	-65.865227
609.375000	-66.570915
610.351562	-66.545761
611.328125	-65.978287
612.304688	-66.897156
613.281250	-67.391266
614.257812	-66.913437
615.234375	-67.026764
616.210938	-67.334625
617.187500	-68.798813
618.164062	-68.686142
619.140625	-67.683113
620.117188	-67.696518
621.093750	-68.368469
622.070312	-68.601326
623.046875	-68.294960
624.023438	-67.480736
625.000000	-68.191521
625.976562	-68.968887
626.953125	-68.297791
627.929688	-68.937523
628.906250	-67.960732
629.882812	-69.185249
630.859375	-68.907173
631.835938	-69.564980
632.812500	-70.896965
633.789062	-71.867050
634.765625	-71.389320
635.742188	-71.450676
636.718750	-71.327423
637.695312	-70.413712
638.671875	-68.954330
639.648438	-68.662933
640.625000	-69.510361
641.601562	-69.573349
642.578125	-69.640335
643.554688	-69.563972
644.531250	-70.804802
645.507812	-71.302109
646.484375	-71.778427
647.460938	-70.788483
648.437500	-70.907532
649.414062	-70.764244
650.390625	-73.346489
651.367188	-71.961456
652.343750	-70.144096
653.320312	-71.299576
654.296875	-71.439972
655.273438	-71.932266
656.250000	-71.670082
657.226562	-71.614586
658.203125	-71.209305
659.179688	-71.014786
660.156250	-72.186188
661.132812	-71.641861
662.109375	-72.451553
663.085938	-72.316002
664.062500	-72.196732
665.039062	-72.070892
666.015625	-72.923264
666.992188	-71.444534
667.968750	-71.554688
668.945312	-70.708298
669.921875	-72.173607
670.898438	-72.181496
671.875000	-71.337708
672.851562	-71.826752
673.828125	-71.636688
674.804688	-73.006279
675.781250	-73.205902
676.757812	-72.947357
677.734375	-72.853294
678.710938	-71.881340
679.687500	-72.029434
680.664062	-73.181931
681.640625	-72.473206
682.617188	-72.285469
683.593750	-72.333855
684.570312	-72.555641
685.546875	-71.952675
686.523438	-71.487831
687.500000	-72.609467
688.476562	-72.265343
689.453125	-72.357201
690.429688	-71.667381
691.406250	-73.374413
692.382812	-72.400352
693.359375	-72.461327
694.335938	-73.508499
695.312500	-73.302086
696.289062	-72.983955
697.265625	-72.324333
698.242188	-73.322716
699.218750	-72.129135
700.195312	-72.698700
701.171875	-72.461189
702.148438	-72.524025
703.125000	-72.961533
704.101562	-73.791817
705.078125	-74.521767
706.054688	-73.980408
707.031250	-74.271179
708.007812	-73.162483
708.984375	-72.610977
709.960938	-72.062027
710.937500	-71.798256
711.914062	-72.405663
712.890625	-73.103470
713.867188	-74.574997
714.843750	-74.229881
715.820312	-73.203300
716.796875	-73.510643
717.773438	-73.466255
718.750000	-73.619339
719.726562	-72.492798
720.703125	-72.762589
721.679688	-73.511734
722.656250	-73.620369
