Frequency (Hz)	Level (dB)
283.203125	-74.383217
284.179688	-74.144730
285.156250	-75.148598
286.132812	-75.583977
287.109375	-73.568497
288.085938	-72.422188
289.062500	-71.514030
290.039062	-72.545197
291.015625	-73.317795
291.992188	-73.853416
292.968750	-73.312141
293.945312	-71.995972
294.921875	-72.264954
295.898438	-73.138023
296.875000	-71.867935
297.851562	-71.808846
298.828125	-71.978317
299.804688	-71.440742
300.781250	-70.647064
301.757812	-70.806633
302.734375	-71.391937
303.710938	-71.853371
304.687500	-71.126167
305.664062	-72.306732
306.640625	-70.514435
307.617188	-71.082993
308.593750	-71.535240
309.570312	-70.443039
310.546875	-70.855782
311.523438	-70.807747
312.500000	-70.943115
313.476562	-70.549751
314.453125	-69.517960
315.429688	-71.031776
316.406250	-71.056770
317.382812	-70.279556
318.359375	-69.290398
319.335938	-69.248268
320.312500	-68.906265
321.289062	-68.816277
322.265625	-70.296341
323.242188	-68.479599
324.218750	-67.855148
325.195312	-68.555504
326.171875	-68.237801
327.148438	-66.557137
328.125000	-67.510986
329.101562	-67.141563
330.078125	-66.116241
331.054688	-66.644379
332.031250	-66.142433
333.007812	-67.134560
333.984375	-67.531410
334.960938	-66.094948
335.937500	-65.907440
336.914062	-64.952263
337.890625	-64.026947
338.867188	-64.474403
339.843750	-65.485863
340.820312	-64.509796
341.796875	-64.053970
342.773438	-63.351166
343.750000	-63.535576
344.726562	-64.837616
345.703125	-63.153461
346.679688	-63.063469
347.656250	-61.790501
348.632812	-62.076099
349.609375	-61.389328
350.585938	-60.530312
351.562500	-60.343071
352.539062	-62.881493
353.515625	-60.760635
354.492188	-60.408142
355.468750	-61.376945
356.445312	-61.198475
357.421875	-58.666256
358.398438	-59.160942
359.375000	-60.091400
360.351562	-59.863663
361.328125	-59.104496
362.304688	-58.326443
363.281250	-59.183014
364.257812	-60.951427
365.234375	-59.702053
366.210938	-59.636600
367.187500	-59.914673
368.164062	-60.223312
369.140625	-60.111523
370.117188	-61.626438
371.093750	-61.286575
372.070312	-62.204136
373.046875	-61.083290
374.023438	-61.444134
375.000000	-61.435726
375.976562	-62.209389
376.953125	-61.882206
377.929688	-63.438522
378.906250	-63.770218
379.882812	-63.895630
380.859375	-63.842709
381.835938	-63.340324
382.812500	-65.838417
383.789062	-65.273003
384.765625	-63.639080
385.742188	-65.180801
386.718750	-64.789062
387.695312	-64.895805
388.671875	-66.280342
389.648438	-65.643318
390.625000	-65.873566
391.601562	-65.430458
392.578125	-64.995956
393.554688	-65.870010
394.531250	-66.262207
395.507812	-66.324005
396.484375	-66.262314
397.460938	-66.401642
398.437500	-67.664467
399.414062	-67.220543
400.390625	-66.905266
401.367188	-67.181175
402.343750	-67.815224
403.320312	-69.396217
404.296875	-68.579659
405.273438	-67.950096
406.250000	-67.172562
407.226562	-68.530861
408.203125	-69.176880
409.179688	-68.987709
410.156250	-69.450020
411.132812	-69.354958
412.109375	-68.703430
413.085938	-67.918541
414.062500	-67.784790
415.039062	-69.253036
416.015625	-70.712700
416.992188	-70.400139
417.968750	-69.898697
418.945312	-70.250168
419.921875	-71.042534
420.898438	-70.831039
421.875000	-69.949333
422.851562	-69.757065
423.828125	-69.965591
424.804688	-69.349838
425.781250	-70.070496
426.757812	-71.115631
427.734375	-70.619301
428.710938	-71.551025
429.687500	-71.758102
430.664062	-70.809563
431.640625	-70.398079
432.617188	-70.739960
433.593750	-71.717987
434.570312	-72.638496
435.546875	-72.250473
436.523438	-71.085999
437.500000	-71.287201
438.476562	-71.817772
439.453125	-71.795067
440.429688	-72.470100
441.406250	-72.819672
442.382812	-72.036766
443.359375	-71.937294
444.335938	-72.497665
445.312500	-72.783470
446.289062	-72.733208
447.265625	-73.446022
448.242188	-73.881210
449.218750	-74.300217
450.195312	-73.968170
451.171875	-74.273613
452.148438	-74.469147
453.125000	-72.995331
454.101562	-73.698883
455.078125	-74.082497
456.054688	-72.427399
457.031250	-72.310257
458.007812	-72.961357
458.984375	-74.117851
459.960938	-73.513458
460.937500	-73.546822
461.914062	-73.498703
462.890625	-72.812981
463.867188	-73.393478
464.843750	-73.466949
465.820312	-73.757790
466.796875	-73.409805
467.773438	-74.808998
468.750000	-73.138321
469.726562	-73.479706
470.703125	-73.610649
471.679688	-74.430321
472.656250	-75.744576
473.632812	-74.315804
474.609375	-73.385956
475.585938	-74.544182
476.562500	-74.666344
477.539062	-76.025269
478.515625	-76.052040
479.492188	-74.231956
480.468750	-74.437836
481.445312	-74.816093
482.421875	-75.215279
483.398438	-74.840393
484.375000	-75.490402
485.351562	-75.574928
486.328125	-74.998528
487.304688	-74.792755
488.281250	-74.746330
489.257812	-75.204147
490.234375	-73.897057
491.210938	-74.517441
492.187500	-74.943542
493.164062	-75.168648
494.140625	-74.041588
495.117188	-73.929420
496.093750	-73.995445
497.070312	-74.229393
498.046875	-75.589836
499.023438	-75.684761
500.000000	-76.025520
500.976562	-75.080673
501.953125	-75.439064
502.929688	-74.363441
503.906250	-74.594604
504.882812	-76.019814
505.859375	-75.533432
506.835938	-73.538986
507.812500	-74.609108
508.789062	-75.800323
509.765625	-76.166420
510.742188	-75.424599
511.718750	-75.117912
512.695312	-76.247520
513.671875	-76.546196
514.648438	-75.744011
515.625000	-75.772003
516.601562	-76.868317
517.578125	-75.175888
518.554688	-74.400993
519.531250	-75.001556
520.507812	-75.036842
521.484375	-74.396629
522.460938	-75.527298
523.437500	-75.600716
524.414062	-75.493599
525.390625	-74.292519
526.367188	-74.871429
527.343750	-75.963127
528.320312	-74.906105
529.296875	-74.286324
530.273438	-74.504601
531.250000	-74.682617
532.226562	-75.365250
533.203125	-75.431412
534.179688	-75.336807
535.156250	-74.210869
536.132812	-75.029716
537.109375	-75.031380
538.085938	-74.496750
539.062500	-75.636452
540.039062	-74.569878
541.015625	-74.201073
541.992188	-74.712433
542.968750	-75.876183
543.945312	-76.134903
544.921875	-75.876808
545.898438	-75.727356
546.875000	-75.219879
547.851562	-76.060394
548.828125	-75.221809
549.804688	-75.478996
550.781250	-76.571167
551.757812	-75.735832
552.734375	-74.038063
553.710938	-74.192772
554.687500	-74.641647
555.664062	-75.629967
556.640625	-74.730988
557.617188	-74.442467
