Frequency (Hz)	Level (dB)
395.507812	-68.704140
396.484375	-68.029533
397.460938	-67.724503
398.437500	-68.406647
399.414062	-67.719704
400.390625	-67.111244
401.367188	-67.123856
402.343750	-67.218109
403.320312	-68.614090
404.296875	-67.691040
405.273438	-66.740837
406.250000	-65.931519
407.226562	-66.725090
408.203125	-66.975456
409.179688	-66.640121
410.156250	-66.655037
411.132812	-66.489410
412.109375	-65.465622
413.085938	-64.375374
414.062500	-63.619259
415.039062	-64.635803
416.015625	-66.161018
416.992188	-65.450890
417.968750	-64.469452
418.945312	-64.747864
419.921875	-64.887177
420.898438	-64.260902
421.875000	-63.025040
422.851562	-62.782837
423.828125	-62.431351
424.804688	-61.200191
425.781250	-61.419998
426.757812	-62.094391
427.734375	-61.463268
428.710938	-62.267178
429.687500	-61.762791
430.664062	-60.411995
431.640625	-59.576439
432.617188	-59.453667
433.593750	-60.195732
434.570312	-60.539852
435.546875	-59.692509
436.523438	-58.363220
437.500000	-58.090801
438.476562	-58.237000
439.453125	-57.749760
440.429688	-57.994938
441.406250	-57.854694
442.382812	-56.452209
443.359375	-56.464344
444.335938	-56.857796
445.312500	-57.058865
446.289062	-56.574528
447.265625	-57.352203
448.242188	-57.800518
449.218750	-58.066967
450.195312	-57.831875
451.171875	-58.121349
452.148438	-58.434296
453.125000	-57.150196
454.101562	-57.968704
455.078125	-58.831955
456.054688	-57.259609
457.031250	-57.590710
458.007812	-58.507008
458.984375	-59.603783
459.960938	-59.436050
460.937500	-59.551498
461.914062	-59.828239
462.890625	-59.704536
463.867188	-60.282238
464.843750	-60.726814
465.820312	-61.301785
466.796875	-61.154610
467.773438	-62.957226
468.750000	-61.307129
469.726562	-61.568485
470.703125	-62.349346
471.679688	-63.342922
472.656250	-64.782043
473.632812	-63.707275
474.609375	-62.950459
475.585938	-63.999184
476.562500	-64.376190
477.539062	-65.886414
478.515625	-65.739830
479.492188	-64.617783
480.468750	-64.725220
481.445312	-65.550377
482.421875	-66.264954
483.398438	-65.915268
484.375000	-66.768631
485.351562	-66.771141
486.328125	-66.549187
487.304688	-66.787270
488.281250	-66.411163
489.257812	-66.823174
490.234375	-65.926369
491.210938	-66.743309
492.187500	-67.392059
493.164062	-67.102051
494.140625	-65.929268
495.117188	-66.231689
496.093750	-66.627487
497.070312	-66.810555
498.046875	-67.487091
499.023438	-67.712730
500.000000	-68.306664
500.976562	-67.774094
501.953125	-68.105507
502.929688	-67.084297
503.906250	-67.133240
504.882812	-69.128807
505.859375	-68.478836
506.835938	-66.674286
507.812500	-68.099144
508.789062	-68.954468
509.765625	-69.553032
510.742188	-68.979485
511.718750	-68.796593
512.695312	-69.893501
