Frequency (Hz)	Level (dB)
283.203125	-70.670517
284.179688	-69.984283
285.156250	-70.594429
286.132812	-71.552002
287.109375	-69.812004
288.085938	-68.317444
289.062500	-67.423820
290.039062	-68.623756
291.015625	-69.538933
291.992188	-69.882835
292.968750	-69.509155
293.945312	-67.820175
294.921875	-68.254646
295.898438	-70.016121
296.875000	-68.093544
297.851562	-67.594971
298.828125	-68.088280
299.804688	-67.944809
300.781250	-66.326157
301.757812	-66.705711
302.734375	-67.120110
303.710938	-67.434372
304.687500	-66.772835
305.664062	-68.498459
306.640625	-66.318954
307.617188	-66.661362
308.593750	-67.444016
309.570312	-66.383690
310.546875	-67.284714
311.523438	-67.128654
312.500000	-66.619064
313.476562	-66.164818
314.453125	-65.224983
315.429688	-66.761551
316.406250	-66.841072
317.382812	-65.937202
318.359375	-65.238068
319.335938	-65.012520
320.312500	-64.250946
321.289062	-63.860615
322.265625	-65.505638
323.242188	-63.490322
324.218750	-62.735207
325.195312	-63.282963
326.171875	-62.286270
327.148438	-60.874756
328.125000	-61.536686
329.101562	-61.084743
330.078125	-59.749916
331.054688	-59.820362
332.031250	-59.354225
333.007812	-59.987251
333.984375	-60.524632
334.960938	-58.975677
335.937500	-58.694370
336.914062	-57.890900
337.890625	-56.867577
338.867188	-57.493015
339.843750	-58.415775
340.820312	-57.355797
341.796875	-57.310848
342.773438	-57.158318
343.750000	-57.948307
344.726562	-59.886940
345.703125	-58.451263
346.679688	-58.963696
347.656250	-58.475834
348.632812	-59.541855
349.609375	-58.943233
350.585938	-58.583885
351.562500	-59.109921
352.539062	-62.231220
353.515625	-61.045860
354.492188	-60.688332
355.468750	-62.663231
356.445312	-62.937038
357.421875	-60.942905
358.398438	-62.148994
359.375000	-63.772522
360.351562	-63.828926
361.328125	-63.064724
362.304688	-62.322933
363.281250	-63.631943
364.257812	-65.480461
365.234375	-64.796356
366.210938	-64.713776
367.187500	-64.903473
368.164062	-65.242874
369.140625	-65.174477
370.117188	-67.041054
371.093750	-67.000046
372.070312	-67.627022
373.046875	-66.280418
374.023438	-66.228157
375.000000	-65.789902
375.976562	-66.730438
376.953125	-66.753540
377.929688	-68.040474
378.906250	-68.411835
379.882812	-68.205986
380.859375	-68.317650
381.835938	-67.837830
382.812500	-69.996971
383.789062	-69.043434
384.765625	-67.240021
385.742188	-68.899628
386.718750	-68.519707
387.695312	-68.438080
388.671875	-69.618988
389.648438	-68.845871
390.625000	-69.158043
391.601562	-68.619820
392.578125	-67.718834
393.554688	-68.858994
394.531250	-68.894608
395.507812	-68.472488
396.484375	-68.372559
397.460938	-68.235031
398.437500	-69.635338
399.414062	-69.319290
400.390625	-69.027252
401.367188	-69.039368
402.343750	-69.568398
403.320312	-70.709427
404.296875	-70.066414
405.273438	-69.785606
406.250000	-68.645554
407.226562	-69.484421
408.203125	-69.746910
409.179688	-70.024384
410.156250	-70.282234
411.132812	-70.281898
412.109375	-69.517845
413.085938	-68.364304
414.062500	-68.209816
415.039062	-69.562103
416.015625	-70.721863
416.992188	-70.945168
417.968750	-70.620125
418.945312	-70.717613
419.921875	-70.949448
420.898438	-70.153763
421.875000	-69.886887
422.851562	-69.809242
423.828125	-69.962914
424.804688	-69.433136
425.781250	-69.691505
426.757812	-70.709435
427.734375	-69.815338
428.710938	-70.689598
429.687500	-70.913712
430.664062	-69.418625
431.640625	-68.752510
432.617188	-69.085266
433.593750	-69.621399
434.570312	-70.726456
435.546875	-70.172104
436.523438	-68.883644
437.500000	-68.891602
438.476562	-69.235168
439.453125	-69.480011
440.429688	-70.104599
441.406250	-69.552055
442.382812	-68.783249
443.359375	-68.965073
444.335938	-69.196068
445.312500	-69.105408
446.289062	-68.981308
447.265625	-69.735252
448.242188	-70.278412
449.218750	-70.805527
450.195312	-69.849998
451.171875	-70.129646
452.148438	-69.293785
453.125000	-68.730042
454.101562	-69.040932
455.078125	-68.622543
456.054688	-67.457611
457.031250	-67.183922
458.007812	-67.517097
458.984375	-68.359062
459.960938	-67.439049
460.937500	-67.667381
461.914062	-67.470573
462.890625	-66.581841
463.867188	-66.774239
464.843750	-66.554604
465.820312	-66.387650
466.796875	-66.307716
467.773438	-67.228333
468.750000	-65.655708
469.726562	-66.193687
470.703125	-65.461067
471.679688	-65.862297
472.656250	-66.658836
473.632812	-65.467941
474.609375	-64.157761
475.585938	-64.973770
476.562500	-65.298294
477.539062	-66.102661
478.515625	-65.856941
479.492188	-64.211021
480.468750	-64.082649
481.445312	-64.291267
482.421875	-64.237900
483.398438	-63.500202
484.375000	-63.780457
485.351562	-63.676617
486.328125	-62.848763
487.304688	-62.030659
488.281250	-61.838783
489.257812	-61.897648
490.234375	-60.219204
491.210938	-60.295113
492.187500	-60.047676
493.164062	-59.641502
494.140625	-58.213741
495.117188	-57.754116
496.093750	-57.639660
497.070312	-57.555054
498.046875	-58.348328
499.023438	-57.547466
500.000000	-57.875790
500.976562	-56.484959
501.953125	-56.419945
502.929688	-54.698616
503.906250	-54.581497
504.882812	-55.901764
505.859375	-55.342899
506.835938	-53.113831
507.812500	-54.445259
508.789062	-56.281830
509.765625	-56.370258
510.742188	-55.506363
511.718750	-55.199997
512.695312	-56.419483
513.671875	-57.126900
514.648438	-56.873318
515.625000	-57.226612
516.601562	-58.610966
517.578125	-57.500301
518.554688	-56.937874
519.531250	-58.135445
520.507812	-58.885475
521.484375	-58.436111
522.460938	-59.940510
523.437500	-60.769073
524.414062	-60.790714
525.390625	-59.980263
526.367188	-60.637051
527.343750	-62.697842
528.320312	-61.556973
529.296875	-61.579323
530.273438	-61.915390
531.250000	-62.141567
532.226562	-63.118927
533.203125	-63.606285
534.179688	-63.231998
535.156250	-62.530926
536.132812	-63.891766
537.109375	-64.041397
538.085938	-63.931396
539.062500	-65.095413
540.039062	-63.754112
541.015625	-63.515095
541.992188	-64.495102
542.968750	-65.707436
543.945312	-66.387932
544.921875	-66.310699
545.898438	-66.730293
546.875000	-65.994522
547.851562	-67.162041
548.828125	-66.492798
549.804688	-66.869667
550.781250	-68.084267
551.757812	-67.181084
552.734375	-65.625336
553.710938	-66.119011
554.687500	-66.587303
555.664062	-67.577293
556.640625	-67.013870
557.617188	-66.681717
558.593750	-68.502007
559.570312	-67.565498
560.546875	-67.414833
561.523438	-67.313484
562.500000	-67.163284
563.476562	-67.426170
564.453125	-68.204254
565.429688	-69.130302
566.406250	-69.193359
567.382812	-70.219376
568.359375	-70.613144
569.335938	-69.035858
570.312500	-68.396736
571.289062	-67.851395
572.265625	-67.232544
573.242188	-68.083946
574.218750	-69.770157
575.195312	-69.053711
576.171875	-69.879608
577.148438	-70.605637
578.125000	-69.228180
579.101562	-69.145744
580.078125	-69.703789
581.054688	-68.771156
582.031250	-66.952377
583.007812	-68.212791
583.984375	-70.038353
584.960938	-70.272766
585.937500	-70.786102
586.914062	-71.501305
587.890625	-70.099014
588.867188	-69.906586
589.843750	-69.028954
590.820312	-68.863777
591.796875	-69.230202
592.773438	-68.585243
593.750000	-69.877350
594.726562	-68.694221
595.703125	-68.288773
596.679688	-68.462669
597.656250	-68.224220
598.632812	-68.254845
599.609375	-70.205551
600.585938	-68.542198
601.562500	-68.128990
602.539062	-69.038864
603.515625	-68.659882
604.492188	-68.678802
605.468750	-69.426147
606.445312	-69.367561
607.421875	-68.014168
608.398438	-68.130424
609.375000	-68.730568
610.351562	-68.465439
611.328125	-67.551018
612.304688	-67.674561
613.281250	-68.076019
614.257812	-68.076996
615.234375	-68.466751
616.210938	-68.614174
617.187500	-69.021767
618.164062	-68.693054
619.140625	-67.225929
620.117188	-67.210289
621.093750	-68.121292
622.070312	-67.949776
623.046875	-67.282188
624.023438	-66.165665
625.000000	-67.112305
625.976562	-67.823952
626.953125	-66.345238
627.929688	-67.075226
628.906250	-66.538170
629.882812	-66.432007
630.859375	-66.384811
631.835938	-66.948395
632.812500	-67.669151
633.789062	-68.153824
634.765625	-67.500008
635.742188	-66.943207
636.718750	-67.110497
637.695312	-66.275574
638.671875	-64.006027
639.648438	-63.721481
640.625000	-65.023270
641.601562	-64.219398
642.578125	-63.317719
643.554688	-63.102367
644.531250	-64.634628
645.507812	-64.605644
646.484375	-64.954697
647.460938	-64.225868
648.437500	-64.172653
649.414062	-62.881241
650.390625	-64.616013
651.367188	-63.443665
652.343750	-60.972694
653.320312	-61.593235
654.296875	-61.374149
655.273438	-61.859734
656.250000	-61.167870
657.226562	-60.326069
658.203125	-59.731350
659.179688	-59.352646
660.156250	-59.769802
661.132812	-58.519020
662.109375	-58.904926
663.085938	-59.279175
664.062500	-58.070488
665.039062	-57.563496
666.015625	-56.727856
666.992188	-55.440689
667.968750	-54.940079
668.945312	-53.823700
669.921875	-54.010166
670.898438	-53.544731
671.875000	-52.705910
672.851562	-53.176662
673.828125	-52.816673
674.804688	-53.293900
675.781250	-53.612785
676.757812	-52.984104
677.734375	-53.175365
678.710938	-52.211113
