Frequency (Hz)	Level (dB)
388.671875	-84.049232
389.648438	-83.334068
390.625000	-82.883690
391.601562	-82.587303
392.578125	-82.417618
393.554688	-82.613899
394.531250	-83.098282
395.507812	-84.127655
396.484375	-83.287354
397.460938	-82.334633
398.437500	-83.238853
399.414062	-83.341789
400.390625	-83.367645
401.367188	-83.380928
402.343750	-83.649063
403.320312	-84.025032
404.296875	-83.807068
405.273438	-82.730492
406.250000	-82.263596
407.226562	-84.210831
408.203125	-83.922630
409.179688	-83.765762
410.156250	-82.799156
411.132812	-83.353218
412.109375	-83.247177
413.085938	-82.066734
414.062500	-81.717545
415.039062	-82.820686
416.015625	-83.998543
416.992188	-83.257973
417.968750	-83.575676
418.945312	-84.214523
419.921875	-83.223228
420.898438	-82.828423
421.875000	-82.479034
422.851562	-82.106964
423.828125	-82.020844
424.804688	-81.348122
425.781250	-81.995003
426.757812	-82.750366
427.734375	-82.541672
428.710938	-83.779846
429.687500	-84.002617
430.664062	-82.359497
431.640625	-82.435402
432.617188	-82.309822
433.593750	-82.588257
434.570312	-82.725952
435.546875	-82.348320
436.523438	-81.655937
437.500000	-82.416313
438.476562	-82.926590
439.453125	-83.010109
440.429688	-82.936943
441.406250	-82.605461
442.382812	-82.096992
443.359375	-82.592697
444.335938	-82.752701
445.312500	-82.970413
446.289062	-82.257988
447.265625	-83.203232
448.242188	-84.420311
449.218750	-84.475243
450.195312	-84.193535
451.171875	-84.071259
452.148438	-82.763924
453.125000	-82.103630
454.101562	-82.997238
455.078125	-83.258698
456.054688	-81.883453
457.031250	-81.589844
458.007812	-82.153809
458.984375	-82.976189
459.960938	-82.826820
460.937500	-82.891403
461.914062	-81.989952
462.890625	-81.766930
463.867188	-82.302277
464.843750	-82.111061
465.820312	-81.687065
466.796875	-81.575005
467.773438	-82.873657
468.750000	-82.171547
469.726562	-81.441284
470.703125	-81.618736
471.679688	-83.285904
472.656250	-84.684143
473.632812	-82.145531
474.609375	-81.472534
475.585938	-82.047874
476.562500	-82.479256
477.539062	-83.500954
478.515625	-82.910538
479.492188	-82.544060
480.468750	-82.390320
481.445312	-82.721008
482.421875	-82.831635
483.398438	-82.371147
484.375000	-83.542389
485.351562	-83.105453
486.328125	-83.605270
487.304688	-83.188446
488.281250	-82.391830
489.257812	-82.365913
490.234375	-81.332306
491.210938	-81.893929
492.187500	-82.937271
493.164062	-81.739212
494.140625	-81.467415
495.117188	-81.524612
496.093750	-82.066658
497.070312	-81.068756
498.046875	-81.807411
499.023438	-82.048737
500.000000	-82.202744
500.976562	-81.455116
501.953125	-81.639252
502.929688	-80.669106
503.906250	-80.227943
504.882812	-82.824249
505.859375	-81.523033
506.835938	-79.805969
507.812500	-81.903305
508.789062	-82.183289
509.765625	-82.553734
510.742188	-81.747688
511.718750	-81.217323
512.695312	-82.162369
513.671875	-83.701294
514.648438	-82.341026
515.625000	-81.603760
516.601562	-82.907387
517.578125	-81.082710
518.554688	-80.511467
519.531250	-81.507637
520.507812	-80.672920
521.484375	-80.271439
522.460938	-82.048454
523.437500	-81.616699
524.414062	-80.899582
525.390625	-80.366310
526.367188	-80.804443
527.343750	-81.263741
528.320312	-80.838051
529.296875	-80.662842
530.273438	-81.085793
531.250000	-80.918343
532.226562	-81.143509
533.203125	-81.326088
534.179688	-81.546951
535.156250	-80.393059
536.132812	-80.986885
537.109375	-79.794189
538.085938	-79.407486
539.062500	-80.924667
540.039062	-80.493111
541.015625	-80.158371
541.992188	-80.994545
542.968750	-81.170677
543.945312	-81.686852
544.921875	-80.884804
545.898438	-80.783348
546.875000	-80.535767
547.851562	-80.781509
548.828125	-80.389679
549.804688	-80.890343
550.781250	-82.337379
551.757812	-80.730415
552.734375	-79.735626
553.710938	-79.523399
554.687500	-81.140053
555.664062	-81.428375
556.640625	-80.221939
557.617188	-80.317230
558.593750	-81.132149
559.570312	-80.271523
560.546875	-81.594666
561.523438	-79.958405
562.500000	-79.353249
563.476562	-79.250534
564.453125	-79.725700
565.429688	-80.616241
566.406250	-81.761711
567.382812	-81.778801
568.359375	-82.399483
569.335938	-81.706696
570.312500	-80.582207
571.289062	-80.097839
572.265625	-79.186256
573.242188	-79.496399
574.218750	-80.301910
575.195312	-79.229759
576.171875	-79.876534
577.148438	-80.897507
578.125000	-80.390656
579.101562	-80.702019
580.078125	-80.817863
581.054688	-79.447517
582.031250	-78.650986
583.007812	-79.503311
583.984375	-80.570824
584.960938	-81.798317
585.937500	-81.160713
586.914062	-81.917137
587.890625	-81.100235
588.867188	-80.441193
589.843750	-80.083038
590.820312	-80.142845
591.796875	-79.635445
592.773438	-79.728867
593.750000	-79.944901
594.726562	-78.948395
595.703125	-79.159233
596.679688	-79.304619
597.656250	-79.145195
598.632812	-78.887444
599.609375	-81.906380
600.585938	-79.812149
601.562500	-79.044693
602.539062	-79.563728
603.515625	-78.749352
604.492188	-78.629669
605.468750	-79.934120
606.445312	-80.728149
607.421875	-78.752159
608.398438	-78.913788
609.375000	-79.284966
610.351562	-78.741447
611.328125	-78.577797
612.304688	-79.139854
613.281250	-79.082512
614.257812	-78.275703
615.234375	-78.777863
616.210938	-78.892036
617.187500	-79.457710
618.164062	-79.180901
619.140625	-78.837921
620.117188	-78.738487
621.093750	-79.602089
622.070312	-78.730453
623.046875	-78.237831
624.023438	-77.313362
625.000000	-77.962410
625.976562	-78.530090
626.953125	-77.453979
627.929688	-77.686653
628.906250	-77.021538
629.882812	-78.224167
630.859375	-77.978279
631.835938	-77.858009
632.812500	-79.049019
633.789062	-80.457527
634.765625	-79.873131
635.742188	-79.470810
636.718750	-79.407539
637.695312	-78.011589
638.671875	-76.432564
639.648438	-76.019180
640.625000	-77.080330
641.601562	-76.789482
642.578125	-78.060257
643.554688	-76.867256
644.531250	-77.390244
645.507812	-77.992180
646.484375	-78.057213
647.460938	-77.642509
648.437500	-77.379967
649.414062	-77.361748
650.390625	-78.874977
651.367188	-78.400314
652.343750	-76.469330
653.320312	-76.867546
654.296875	-77.158791
655.273438	-77.138077
656.250000	-76.848892
657.226562	-77.121529
658.203125	-76.493248
659.179688	-75.875519
660.156250	-77.049858
661.132812	-76.775719
662.109375	-77.133217
663.085938	-77.002029
664.062500	-77.112000
665.039062	-76.655060
666.015625	-76.690430
666.992188	-75.813324
667.968750	-75.584381
668.945312	-74.724304
669.921875	-76.945023
670.898438	-76.338112
671.875000	-75.483444
672.851562	-75.746979
673.828125	-75.382294
674.804688	-77.436653
675.781250	-76.766846
676.757812	-76.094521
677.734375	-76.383621
678.710938	-75.438843
679.687500	-74.976158
680.664062	-76.197525
681.640625	-75.542412
682.617188	-75.267136
683.593750	-76.185211
684.570312	-75.161377
685.546875	-74.470001
686.523438	-74.108612
687.500000	-74.986717
688.476562	-75.117485
689.453125	-74.754333
690.429688	-73.777184
691.406250	-74.888268
692.382812	-74.284744
693.359375	-74.382011
694.335938	-75.142014
695.312500	-75.454109
696.289062	-74.823608
697.265625	-74.035416
698.242188	-75.234047
699.218750	-73.604225
700.195312	-73.382683
701.171875	-73.452972
702.148438	-73.992691
703.125000	-73.911201
704.101562	-74.978676
705.078125	-75.765762
706.054688	-75.153542
707.031250	-74.828331
708.007812	-73.961906
708.984375	-73.425972
709.960938	-73.062630
710.937500	-72.086281
711.914062	-72.557251
712.890625	-73.852303
713.867188	-74.529190
714.843750	-73.864059
715.820312	-73.579071
716.796875	-73.804115
717.773438	-74.124161
718.750000	-73.060623
719.726562	-71.801788
720.703125	-72.366745
721.679688	-73.751038
722.656250	-73.498848
723.632812	-71.965668
724.609375	-71.906937
725.585938	-72.484596
726.562500	-71.353020
727.539062	-71.896759
728.515625	-72.007378
729.492188	-71.465836
730.468750	-70.484833
731.445312	-70.729736
732.421875	-72.638016
733.398438	-71.342545
734.375000	-71.096176
735.351562	-71.962135
736.328125	-71.856346
737.304688	-71.550903
738.281250	-70.777931
739.257812	-70.846741
740.234375	-72.022003
741.210938	-70.453743
742.187500	-70.408104
743.164062	-71.295921
744.140625	-69.801033
745.117188	-70.543854
746.093750	-71.148773
747.070312	-70.841446
748.046875	-69.916763
749.023438	-71.206818
750.000000	-71.410919
750.976562	-70.455833
751.953125	-69.826233
752.929688	-70.413391
753.906250	-69.984871
754.882812	-69.582367
755.859375	-69.829521
756.835938	-68.580048
757.812500	-69.333603
758.789062	-69.257339
759.765625	-67.797394
760.742188	-67.805466
761.718750	-68.754845
762.695312	-69.174225
763.671875	-67.733017
764.648438	-66.615608
765.625000	-67.633743
766.601562	-68.214821
767.578125	-67.396935
768.554688	-67.214432
769.531250	-66.804543
770.507812	-66.503296
771.484375	-67.125526
772.460938	-66.670128
773.437500	-66.962280
774.414062	-67.031067
775.390625	-66.038956
776.367188	-65.227379
777.343750	-65.018005
778.320312	-67.194450
779.296875	-65.658630
780.273438	-65.747841
781.250000	-67.020721
782.226562	-67.239883
783.203125	-66.859993
784.179688	-65.553551
785.156250	-65.083496
786.132812	-64.950317
787.109375	-66.658424
788.085938	-65.387917
789.062500	-63.016716
790.039062	-61.610394
791.015625	-63.536724
791.992188	-64.114830
792.968750	-63.872612
793.945312	-63.599861
794.921875	-63.050102
